head,relation,tail
,publication date,"November 21, 2007"
B000SSQPU8,publication date,Final Fantasy XII
Final Fantasy XII,publication date,"November 21, 2007"
,publication date,"August 10, 2007"
Final Fantasy XII,publication date,"August 10, 2007"
B0B79BTMC1,developer,
,developer,ZyberGears VR
B0B79BTMC1,developer,Quest 2
Quest 2,developer,ZyberGears VR
B001QCWSGU,platform,
,platform,SEGA Genesis
B001QCWSGU,platform,Columns
Columns,platform,SEGA Genesis
B001QCWSGU,platform,Eco the Dolphin
Eco the Dolphin,platform,SEGA Genesis
B001QCWSGU,platform,Phantasy Star series
Phantasy Star series,platform,SEGA Genesis
B001QCWSGU,platform,Phantasy Star
Phantasy Star,platform,SEGA Genesis
B000AYIP8A,publication date,
,publication date,"November 16, 2005"
B000AYIP8A,publication date,Leisure Suit Larry
Leisure Suit Larry,publication date,"November 16, 2005"
Leisure Suit Larry,publication date,"September 15, 2006"
B0BB7YK8YX,country,
B0BB7YK8YX,country,Snpurdiri
Snpurdiri,country,China
B000UV2M64,publisher,
B000UV2M64,publication date,
B000UV2M64,owner of,Electronic Arts
Electronic Arts,owner of,Fountainhead Entertainment
B000UV2M64,owned by,Fountainhead Entertainment
Fountainhead Entertainment,owned by,Electronic Arts
B000UV2M64,platform,
B000UV2M64,platform,DOOM RPG!
DOOM RPG!,platform,Nintendo DS
B000UV2M64,publisher,DOOM RPG!
DOOM RPG!,publisher,Electronic Arts
B000UV2M64,publisher,DOOM RPG
DOOM RPG,publisher,Electronic Arts
B07KD86HW2,platform,
B00ELJROFA,publication date,
,publication date,"August 15, 2013"
B002JTX9W6,publisher,
B003L20IQU,publisher,
B003L20IQU,publisher,Pro Evolution Soccer 2011
Pro Evolution Soccer 2011,publisher,Konami
B003L20IQU,instance of,
B003L20IQU,instance of,Pro Evolution Soccer 2011
Pro Evolution Soccer 2011,instance of,video game
B003L20IQU,developer,
,developer,Konami
B003L20IQU,developer,Pro Evolution Soccer 2011
Pro Evolution Soccer 2011,developer,Konami
B001EYUT3Y,platform,
B001EYUT3Y,platform,MVP Baseball 2005
MVP Baseball 2005,platform,Gamecube
B001EYUT3Y,sport,
B001EYUT3Y,sport,MVP Baseball 2005
MVP Baseball 2005,sport,baseball
B000VVEMXY,genre,
,genre,multiplayer online shooter
B000VVEMXY,genre,Battlefront
Battlefront,genre,multiplayer online shooter
B003SVYRNE,publication date,
,publication date,"June 18, 2010"
B003SVYRNE,publication date,Universal Home and Car Charging Set
Universal Home and Car Charging Set,publication date,"June 18, 2010"
B003SVYRNE,manufacturer,
B003SVYRNE,manufacturer,Universal Home and Car Charging Set
Universal Home and Car Charging Set,manufacturer,POWER A
B00CJD4HD2,manufacturer,
B00CJD4HD2,manufacturer,Logitech G500s
Logitech G500s,manufacturer,Logitech
B00CJD4HD2,manufacturer,Logitech G500s Laser Gaming Mouse
Logitech G500s Laser Gaming Mouse,manufacturer,Logitech
B00000K1V2,characters,
B00000K1V2,present in work,Cartman
B00000K1V2,present in work,Kyle
B00000K1V2,present in work,Stan
B00000K1V2,present in work,Kenny
B00000K1V2,characters,South Park
South Park,characters,Cartman
B08MBG5ZXW,developer,
,developer,taito Corporation
B06Y4HP3LZ,platform,
B06Y4HP3LZ,platform,Halo Wars 2
Halo Wars 2,platform,Xbox One
B06Y4HP3LZ,publisher,
B06Y4HP3LZ,publisher,Halo Wars 2
Halo Wars 2,publisher,Microsoft
B07DPDCQ81,platform,
B07DPDCQ81,platform,JUST CAUSE 4
JUST CAUSE 4,platform,Xbox One
B07DPDCQ81,platform,Just Cause 4
Just Cause 4,platform,Xbox One
B00N83X38W,publication date,
B00N83X38W,publication date,WRC 4
WRC 4,publication date,"November 18, 2014"
B00N83X38W,platform,
B00N83X38W,platform,WRC 4
WRC 4,platform,PlayStation 3
B0BPC335J8,manufacturer,
,manufacturer,Uzifhdhi
B0BPC335J8,manufacturer,Uzifhdhi
Uzifhdhi,manufacturer,Uzifhdhi
B002BS47WG,platform,
B002BS47WG,platform,Assassin's Creed II
Assassin's Creed II,platform,PlayStation 3
B001EYUQIM,conflict,
B001EYUQIM,participant,World War II
World War II,participant,Allies
World War II,participant,Allied
B001EYUQIM,genre,
,genre,WWII shooter
B001EYUQIM,genre,Brothers In Arms Hell's Highway
Brothers In Arms Hell's Highway,genre,WWII shooter
B09DDZHZF6,platform,
B09DDZHZF6,platform,Minecraft Dungeons
Minecraft Dungeons,platform,Nintendo Switch
B000058513,developer,
B000058513,developer,Phantasy Star Online
Phantasy Star Online,developer,Sonic Team
B0195QZBKI,has part,
,has part,Heroes of the Storm Starter Pack
B0195QZBKI,has part,Heroes of the Storm
Heroes of the Storm,has part,Heroes of the Storm Starter Pack
B0195QZBKI,part of the series,
,part of the series,Heroes of the Storm
Heroes of the Storm,has part,Heroes of the Storm
B01M28U9E7,publication date,
,publication date,"October 1, 2016"
B01M28U9E7,inception,
,inception,"October 1, 2016"
B07JFPZ3CF,platform,
B07JFPZ3CF,platform,Left Alive
Left Alive,platform,PlayStation 4
B07JFPZ3CF,publisher,
B07JFPZ3CF,publisher,Left Alive
Left Alive,publisher,Square Enix
B071CL177Y,characters,
B071CL177Y,present in work,Geralt of Rivia
Geralt of Rivia,present in work,The Witcher
B071CL177Y,part of the series,
,part of the series,The Witcher
B071CL177Y,part of the series,Blood and Wine
Blood and Wine,part of the series,The Witcher
B0009Y009I,developer,
,developer,DreamCatcher Interactive
B000R3BNCY,platform,
B000R3BNCY,platform,Namco Museum Remix
Namco Museum Remix,platform,Wii
B000R3BNCY,publication date,
B000R3BNCY,publication date,Namco Museum Remix
Namco Museum Remix,publication date,"October 23, 2007"
B000R3BNCY,publisher,
B000R3BNCY,publisher,Namco Museum Remix
Namco Museum Remix,publisher,Namco Bandai
B078HDZWH6,publication date,
,publication date,"June 19, 2018"
B078HDZWH6,publication date,Yoku's Island Express
Yoku's Island Express,publication date,"June 19, 2018"
B000056VJU,publisher,
B000056VJU,publisher,Mega Man Xtreme
Mega Man Xtreme,publisher,Nintendo
B000056VJU,publication date,
,publication date,"December 27, 2000"
B000056VJU,publication date,Mega Man Xtreme
Mega Man Xtreme,publication date,"December 27, 2000"
B005DONQWC,publisher,
B000EEDY6O,publisher,
,publisher,ASPYR
B00M3D8CFM,platform,
B00M3D8CFM,part of the series,
,part of the series,PlayStation Network
B00M3D8CFM,part of the series,PlayStation 3
PlayStation 3,part of the series,PlayStation Network
B000H1R0CS,publication date,
B000H1R0CS,publication date,Justice League Heroes
Justice League Heroes,publication date,"October 22, 2006"
B098LTDT32,follows,
B098LTDT32,followed by,Xbox 360
B00005J8EH,followed by,
B00005J8EH,followed by,Game Boy Advance
Game Boy Advance,followed by,Game Boy Pocket
B00005J8EH,followed by,Game Boy
Game Boy,followed by,Game Boy Advance
B07939SFP5,publication date,
B07939SFP5,publication date,Culdcept Revolt
Culdcept Revolt,publication date,"October 3, 2017"
B07939SFP5,platform,
B07939SFP5,platform,Culdcept Revolt
Culdcept Revolt,platform,Nintendo 3DS
B0007V46IE,manufacturer,
B0007V46IE,owned by,PlayStation
B000CIV75M,manufacturer,
B000CIV75M,manufacturer,Virtual Boy
B00A0Q39E8,publication date,
,publication date,"November 2, 2012"
B00A0Q39E8,publication date,Rhem
Rhem,publication date,"November 2, 2012"
B000189K34,platform,
B071VHQ9KW,manufacturer,
,manufacturer,homase
B071VHQ9KW,manufacturer,Hard Back Case
Hard Back Case,manufacturer,homase
B002I0H9WM,platform,
B002I0H9WM,platform,Your Shape Fitness Evolved
Your Shape Fitness Evolved,platform,Xbox 360
B002I0H9WM,platform,Your Shape
Your Shape,platform,Xbox 360
B06VY633MF,platform,
B06VY633MF,platform,The Thunderjaw
The Thunderjaw,platform,PlayStation 4
B06VY633MF,publication date,
B06VY633MF,publication date,The Thunderjaw
The Thunderjaw,publication date,"February 14, 2017"
B000T5MSA6,platform,
B000T5MSA6,platform,Fatal Fury
Fatal Fury,platform,PlayStation 2
B000T5MSA6,platform,Fatal Fury 2
Fatal Fury 2,platform,PlayStation 2
B000T5MSA6,platform,Fatal Fury 3
Fatal Fury 3,platform,PlayStation 2
B00BGHUS58,narrative location,
,narrative location,Chicago
B00BGHUS58,narrative location,Watch Dogs
Watch Dogs,narrative location,Chicago
B00F6YISLI,publication date,
B00NLZAB6E,platform,
B00NLZAB6E,platform,LittleBigPlanet 3
B00004WLM1,platform,
B00004WLM1,platform,Q-Ball
Q-Ball,platform,PlayStation 2
B00004WLM1,sport,
,sport,billiards
B00004WLM1,sport,Q-Ball
Q-Ball,sport,billiards
B00367DH7C,platform,
B00367DH7C,platform,Naughty Bear
Naughty Bear,platform,PlayStation 3
B0001PW6E2,product or material produced,
B0001PW6E2,manufacturer,Nintendo DS
B008B6OC5O,part of,
B008B6OC5O,has part,Xbox 360
B008B6OC5O,has part,
B008B6OC5O,part of,controller
B0050SYXSW,platform,
B0050SYXSW,platform,The Gunstringer
The Gunstringer,platform,Xbox 360
B0050SYXSW,platform,Gunstringer
Gunstringer,platform,Xbox 360
B09B35J159,manufacturer,
B09B35J159,manufacturer,Basilisk Ultimate
Basilisk Ultimate,manufacturer,Razer
B0B5NT8YRG,manufacturer,
B0B5NT8YRG,manufacturer,GSX 300
GSX 300,manufacturer,EPOS
B0BHN662WG,followed by,
B0BHN662WG,followed by,Xbox One S
B0BHN662WG,follows,Xbox One X
B072JG8SWH,publication date,
,publication date,"August 14, 2017"
B072JG8SWH,publication date,Sonic Mania
Sonic Mania,publication date,"August 14, 2017"
B072JG8SWH,developer,
B072JG8SWH,developer,Sonic Mania
Sonic Mania,developer,Sonic Team
B072JG8SWH,publisher,
,publication date,"May 30, 2017"
B072JG8SWH,publisher,Sonic Mania
Sonic Mania,publication date,"May 30, 2017"
B001440YD4,developer,
B001440YD4,developer,Source
Source,developer,Valve
B08392WSFZ,manufacturer,
B08392WSFZ,publication date,
B00ZIW1CVQ,publisher,
B003MPA5GO,genre,
B003MPA5GO,genre,Rock of the Dead
Rock of the Dead,genre,action game
B003MPA5GO,platform,
B003MPA5GO,platform,Rock of the Dead
Rock of the Dead,platform,PlayStation 3
B071WKS4N5,designed by,
,designed by,Frostbite
B071WKS4N5,designed by,FIFA 18
FIFA 18,designed by,Frostbite
B071WKS4N5,developer,
,developer,Frostbite
B071WKS4N5,developer,FIFA 18
FIFA 18,developer,Frostbite
B09QSMFLT7,country,
B09QSMFLT7,country,NexiGo
NexiGo,country,China
B09QSMFLT7,product or material produced,
,product or material produced,NexiGo Charging Station
B09QSMFLT7,manufacturer,NexiGo Charging Station
NexiGo Charging Station,manufacturer,NexiGo
B00004SVRT,publisher,
B001PA0FCM,developer,
B001PA0FCM,publisher,
B0045EPEAI,publisher,
B0045EPEAI,platform,
B001EYURI6,publisher,
B091G1LJTM,uses,
B091G1LJTM,uses,RK61
RK61,uses,Bluetooth
B091G1LJTM,instance of,
B091G1LJTM,instance of,RK61
RK61,instance of,mechanical keyboard
RK61,instance of,Mechanical Keyboard
B001ELJECY,genre,
,genre,arcade shooter
B004S5MB1O,platform,
B004S5MB1O,platform,Shadows of the Damned
Shadows of the Damned,platform,Xbox 360
B004S5MB1O,notable work,
B004S5MB1O,designed by,Resident Evil
B00004ZEEH,publication date,
B00004ZEEH,publication date,GameShark
GameShark,publication date,"November 24, 2005"
,publication date,"September 24, 1999"
GameShark,publication date,"September 24, 1999"
B00007KQEA,platform,
B00007KQEA,platform,Dynasty Warriors 3
B00007KQEA,publication date,
B00007KQEA,publisher,
B00007KQEA,publication date,Dynasty Warriors 3
Dynasty Warriors 3,publication date,"December 9, 2003"
B00007KQEA,publisher,Dynasty Warriors 3
B00007KQEA,developer,
,developer,Koei
B00007KQEA,developer,Dynasty Warriors 3
Dynasty Warriors 3,developer,Koei
B01K7SG0EY,cast member,
,cast member,Shawn Ashmore
,cast member,Aiden Gillen
,cast member,Dominic Monaghan
B01K7SG0EY,cast member,Quantum Break
Quantum Break,cast member,Shawn Ashmore
Quantum Break,cast member,Aiden Gillen
Quantum Break,cast member,Dominic Monaghan
B01FWYIYNI,publication date,
,publication date,"May 20, 2016"
B01FWYIYNI,publication date,URPOWER
URPOWER,publication date,"May 20, 2016"
B08DFQFC1T,manufacturer,
B00002SW4D,publisher,
B00002SW4D,developer,
B00JS9XVNM,part of the series,
,part of the series,Tropico
B00JS9XVNM,part of the series,Tropico 5
Tropico 5,part of the series,Tropico
B00JS9XVNM,genre,
,genre,cooperative
B00JS9XVNM,genre,Tropico 5
Tropico 5,genre,cooperative
B001EYUNUI,publisher,
B0002VXW2K,narrative location,
,narrative location,Middle-Earth
B0002VXW2K,narrative location,The Lord of the Rings
The Lord of the Rings,narrative location,Middle-Earth
B0002VXW2K,publisher,
B0002VXW2K,publisher,The Lord of the Rings: The Battle for Middle-Earth
The Lord of the Rings: The Battle for Middle-Earth,publisher,Electronic Arts
B003INEQ2O,platform,
B003INEQ2O,platform,Hunted
Hunted,platform,Xbox 360
B003INEQ2O,platform,Hunted: The Demon's Forge
Hunted: The Demon's Forge,platform,Xbox 360
B087XRRLRK,platform,
B087XRRLRK,platform,NASCAR Heat 5
NASCAR Heat 5,platform,PlayStation 4
B078GYWJB4,publication date,
,publication date,"March 13, 2018"
B078GYWJB4,publication date,Devil May Cry HD Collection
Devil May Cry HD Collection,publication date,"March 13, 2018"
B078GYWJB4,publisher,
,publication date,"December 7, 2017"
B078GYWJB4,publisher,Devil May Cry HD Collection
Devil May Cry HD Collection,publisher,Capcom
Devil May Cry HD Collection,publication date,"December 7, 2017"
B078GYWJB4,platform,
B078GYWJB4,platform,Devil May Cry HD Collection
Devil May Cry HD Collection,platform,Xbox One
B0B5SWYVQS,manufacturer,
B0B5SWYVQS,country,HORI
HORI,country,China
B0C5N1HV22,manufacturer,
B0C5N1HV22,manufacturer,Galaxy Z Flip 3/2/Fold 3/2
Galaxy Z Flip 3/2/Fold 3/2,manufacturer,Samsung
B003ULODDG,manufacturer,
B003ULODDG,manufacturer,SteelSeries Spectrum 5xb
SteelSeries Spectrum 5xb,manufacturer,SteelSeries
B003ULODDG,publication date,
B003ULODDG,publication date,SteelSeries Spectrum 5xb
SteelSeries Spectrum 5xb,publication date,"September 27, 2010"
B000MIO1GY,developer,
B073XWP4CL,platform,
B073XWP4CL,platform,LIMBO
LIMBO,platform,PlayStation 4
B003A6X0HG,platform,
B003A6X0HG,platform,Warriors: Legends of Troy
Warriors: Legends of Troy,platform,PlayStation 3
B0009R1T18,platform,
B00IQCRH7S,publication date,
B00IQCRH7S,platform,Gardening Mama DS
Gardening Mama DS,platform,Nintendo 3DS
Gardening Mama DS,platform,2DS
B0BW3LL8GH,manufacturer,
,manufacturer,AUGEX
B00J4C56HC,platform,
B00J4C56HC,platform,AKIBA'S TRIP
AKIBA'S TRIP,platform,PlayStation Vita
B00J4C56HC,publication date,
B00J4C56HC,publication date,AKIBA'S TRIP
AKIBA'S TRIP,publication date,"August 12, 2014"
B0055DRHFS,platform,
B073X3L3WK,platform,
B00007KQE8,platform,
B00007KQE8,platform,Star Ocean
Star Ocean,platform,PlayStation 2
B0BPHYYG4Y,manufacturer,
,manufacturer,SOLAKAKA
B0BPHYYG4Y,manufacturer,SM900
SM900,manufacturer,SOLAKAKA
B08SJ6ZK3N,manufacturer,
B07DDBKLGT,manufacturer,
,manufacturer,VR Cover
B07DDBKLGT,inception,
,inception,"July 19, 2018"
B07DDBKLGT,inception,VR Cover
VR Cover,inception,"July 19, 2018"
B0000CE1P7,publication date,
,publication date,"October 14, 2003"
B000V4YXVM,publisher,
B000038AAW,platform,
B000810DDA,publication date,
,publication date,"March 16, 2005"
B00NAW67IE,developer,
B00NAW67IE,developer,2DS
B00NAW67IE,manufacturer,
B00NAW67IE,manufacturer,2DS
B073ZR63P8,publication date,
,publication date,"September 28, 2017"
B073ZR63P8,publication date,Cuphead
Cuphead,publication date,"September 28, 2017"
B073ZR63P8,developer,
B073ZR63P8,developer,Cuphead
Cuphead,publication date,"July 17, 2017"
B073ZR63P8,platform,
B073ZR63P8,platform,Cuphead
B009D4JW3U,part of,
B009D4JW3U,part of,Wii Remote
B009D4JW3U,has part,Wii
B071RCQMJH,publisher,
B071RCQMJH,publication date,
,publication date,"June 21, 2016"
B08MBG5VZS,instance of,
,instance of,AC adapter
B08MBG5VZS,instance of,Tomee AC Adapter
Tomee AC Adapter,instance of,AC adapter
B08MBG5VZS,publication date,
B08MBG5VZS,publication date,Tomee AC Adapter
B0033764FC,publisher,
B0033764FC,publisher,Awakening
Awakening,publisher,BioWare
B001ARHJE2,genre,
B001ARHJE2,genre,Sound Shapes
Sound Shapes,genre,platformer
B001EYUQ1Y,platform,
B001EYUQ1Y,platform,Crash Bandicoot
Crash Bandicoot,platform,PlayStation2
B001EYUQ1Y,platform,Crash
Crash,platform,PlayStation2
B0045EPECQ,publication date,
B0045EPECQ,publication date,Bakugan Battle Brawlers
Bakugan Battle Brawlers,publication date,"October 26, 2010"
B0045EPECQ,platform,
B0045EPECQ,platform,Bakugan Battle Brawlers
Bakugan Battle Brawlers,platform,Nintendo DS
B001KWFBG0,platform,
B001KWFBG0,platform,Ninja Blade
Ninja Blade,platform,Xbox 360
B001KWFBG0,genre,
,genre,action adventure game
B001KWFBG0,genre,Ninja Blade
Ninja Blade,genre,action adventure game
Ninja Blade,genre,action
Ninja Blade,genre,adventure game
B00NBJ1NC6,followed by,
B00NBJ1NC6,follows,PS4 Slim
B00KVP76G0,manufacturer,
B00KVP76G0,product or material produced,Sony Computer Entertainment
Sony Computer Entertainment,product or material produced,PlayStation 4
B0006TNCBO,publisher,
B001EYUW22,publisher,
B001C6GVI6,platform,
B001C6GVI6,platform,Persona 4
Persona 4,platform,PlayStation 2
B001C6GVI6,composer,
,composer,Shoji Meguro
B001C6GVI6,composer,Persona 4
Persona 4,composer,Shoji Meguro
B0182P4EPQ,publication date,
,publication date,"April 19, 2016"
B001EYUTZC,platform,
B001EYUTZC,platform,NCAA Football 08
NCAA Football 08,platform,PlayStation 3
B076F4G6FR,operating system,
B076F4G6FR,operating system,GameSir T2a
GameSir T2a,operating system,Android
B076F4G6FR,operating system,GameSir
B099HM9Y7Q,platform,
B0B14VG97K,country,
B0B14VG97K,country,ZDawnn
B000094G2O,publisher,
B000094G2O,publisher,Super Smash Bros.
Super Smash Bros.,publisher,Nintendo
B00000G16I,genre,
B00000G16I,genre,SimCity 3000
SimCity 3000,genre,city simulation
B00000G16I,follows,
,follows,SimCity 2000
B00000G16I,follows,SimCity 3000
SimCity 3000,follows,SimCity 2000
B077697JGL,platform,
B077697JGL,platform,MLB The Show 18
MLB The Show 18,platform,PlayStation 4
B091FZ8L5R,manufacturer,
B0149GF88Y,follows,
,follows,1988's Wasteland
B0149GF88Y,followed by,1988's Wasteland
1988's Wasteland,followed by,Wasteland 2
B0149GF88Y,follows,Wasteland 2
Wasteland 2,follows,1988's Wasteland
B0149GF88Y,genre,
,genre,turn-based tactical combat
B0149GF88Y,genre,Wasteland 2
Wasteland 2,genre,turn-based tactical combat
B0149GF88Y,genre,Wasteland
Wasteland,genre,turn-based tactical combat
B09V6YXCX2,part of the series,
B09V6YXCX2,part of the series,JDM-050
B09V6YXCX2,part of the series,JDM-030
B09V6YXCX2,part of the series,JDM-054
JDM-054,part of the series,ps4
B09XMPJG2W,connects with,
,connects with,USB port
B09XMPJG2W,connects with,USB port
USB port,connects with,USB jack
B00002STL2,platform,
B00002STL2,publisher,
B00W9O1NDI,publication date,
,publication date,"April 17, 2015"
B00W9O1NDI,publication date,The Four Horsemen
The Four Horsemen,publication date,"April 17, 2015"
B001EYUP06,publisher,
B00005QIQY,publication date,
B00005QIQY,publication date,Gothic
Gothic,publication date,"November 30, 2001"
B00007M9SL,genre,
B00007M9SL,genre,PlanetSide
PlanetSide,genre,first-person shooter
B00007M9SL,publication date,
,publication date,"December 13, 2002"
B00007M9SL,publication date,PlanetSide
PlanetSide,publication date,"December 13, 2002"
B0BZDWM91S,follows,
B0BZDWM91S,followed by,Xbox One
Xbox One,followed by,PlayStation 4
B00LOH4S60,publication date,
,publication date,"July 10, 2014"
B00LOH4S60,publication date,Hidden Object Crosswords
Hidden Object Crosswords,publication date,"July 10, 2014"
B00J4PWQ7M,manufacturer,
B00J4PWQ7M,manufacturer,Radeon
