,head,relation,tail
11296,B00002STPX,related to,battlefield_combat_combats_battles_soldier
11297,B07SD99YG1,related to,mouse_mousedescription_hardware_dell_mice
11298,B001NOO9WC,related to,karaoke_glee_sing4_singing_sing
11299,B0BNPTNHSQ,related to,controllers_gamepads_gamepad_ps4_clamp
11300,B00008LUMU,related to,
11301,B001E38L4E,related to,dragonball_dragon_dbz_fighterz_goku
11302,B00009YUGP,related to,
11303,B00M1ANNYW,related to,pac_pacmania_pacs_arcade_arcades
11304,B09YTRLLF1,related to,
11305,B01MQOV9YT,related to,gundam_gunpla_anime_bandai_manga
11306,B00005NN5D,related to,
11307,B002PK3MEO,related to,
11308,B0039SLVT4,related to,xbox_wireless_wirelessintegrated_controllers_controller
11309,B007G3U7NE,related to,blazblue_arcade_modes_vita_mode
11310,B07YYX7VQV,related to,dualshock4_dualshock_ps4tm_ps4_playstation
11311,B005MICTUE,related to,escape_hidden_lost_island_games
11312,B01E17LW2W,related to,keyboard_keyboards_keys_backlight_hardware
11313,B005DJS9OM,related to,
11314,B00ILALMZS,related to,
11315,B08NYV2VLS,related to,harvest_farm_farming_moon_tree
11316,B000FDKZMU,related to,jedi_starfighter_lightsaber_skywalker_darth
11317,B001CZG42U,related to,3600mah_battery_930mah_sony_1600mah
11318,B0051D8PYY,related to,baseball_mlb_hitter_pitching_bat
11319,B00009ETL0,related to,playstation_enix_saga_capcom_hd
11320,B085BJFR9N,related to,
11321,B073W2T5F6,related to,mega_capcom_rpg_mighty_zx
11322,B003L56Z00,related to,ps3_playstation_sony_320gb_hd
11323,B0051U7BZG,related to,3600mah_battery_930mah_sony_1600mah
11324,B08KFXRBJG,related to,mortimer_haunted_mysteries_secretsdescription_ghost
11325,B06ZZCDGRR,related to,
11326,B001QD5JAQ,related to,gta2_gta3_gta_theft_grand
11327,B06XFYYQ4Q,related to,protector_protectors_glass_scratches_screen
11328,B000035XKM,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11329,B0094H8H7I,related to,sega_consoles_genesis_discontinued_controllers
11330,B07BM92KT4,related to,mouse_mousedescription_hardware_dell_mice
11331,B00405DD6Y,related to,ps3_playstation_lightning360_sony_price
11332,B008IBCADS,related to,fitness_wii_wiidescription_workout_workouts
11333,B00KSY5486,related to,
11334,B0009J1IJO,related to,
11335,B001EYUPCY,related to,
11336,B004JHY42U,related to,duke_nukem_squash_bomb_king
11337,B07PRNDWDM,related to,timesplitters_time_future_cutscenes_futuristic
11338,B002L0G54C,related to,fairy_cinderella_fairies_princesses_enchanted
11339,B07361T7KP,related to,zeus_mythological_hades_mythology_gods
11340,B000FLZEY6,related to,spongebob_mermaidman_barnacleboy_mermaid_barnacle
11341,B001EYUQBY,related to,
11342,B004FYSCHK,related to,
11343,B073B54YMB,related to,
11344,B00K00NCXW,related to,gamecube_wii_nintendo_wiimemory_gamecubedescription
11345,B000FHGA4S,related to,civilization_civilizations_empires_empire_sid
11346,B0045IMVJ6,related to,pikachu_pokepark_poképark_pokemon_pokémon
11347,B008LQPI0M,related to,transformers_cybertron_autobots_transformer_combaticons
11348,B009LWQ0H0,related to,
11349,B01KLNHA1W,related to,
11350,B001G7PRN6,related to,rocksmith_guitar_midi_rock_guitars
11351,B00JA81WQE,related to,playstation2_playstation_2_ps2_ps2description_playstation
11352,B001G7PRSQ,related to,
11353,B00005NIMB,related to,joystick_joysticks_gamepad_controllers_gamepads
11354,B01MS7AI9G,related to,
11355,B08B1BK4B2,related to,
11356,B00009ECGH,related to,icewind_dale_dungeons_adventure_untamedicewind
11357,B003BFTXWW,related to,
11358,B00DE88BU6,related to,witcher_hunt_hunter_wilds_wild
11359,B000HCQK0A,related to,outlaws_crimenet_payday_gangs_robbers
11360,B07X56VM5R,related to,
11361,B00320J6VY,related to,hidden_levels_achievements_playhog_level
11362,B000SFK0T8,related to,
11363,B08F5TV8X7,related to,
11364,B0C8BLQZFD,related to,headset_headsets_headphone_arctis_microphone
11365,B001A1PLOS,related to,wii_sleeve_ems11569_nintendo_silicone_sleevedescription
11366,B001PA0FBS,related to,
11367,B0748MTZ1C,related to,headset_headsets_corsair_headphone_headphones
11368,B00KQPETHO,related to,mouse_mousedescription_hardware_dell_mice
11369,B015P8T2FU,related to,kinect_xbox_playstation_kin_camera
11370,B000WEB4FY,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11371,B00K1J34IA,related to,xbox_usb_adapter_usbf_cable
11372,B000PWAAAI,related to,
11373,B08YJ8R4FS,related to,gamecube_wii_nintendo_wiimemory_gamecubedescription
11374,B003D3MCFM,related to,
11375,B072JT2678,related to,xbox_x1s_xa0xbox_xa0hideit_stand
11376,B003ALEWKU,related to,racing_racers_kart_racer_karts
11377,B0188DEZAG,related to,headset_headsets_headphone_headphones_microphone
11378,B07G9WK8GS,related to,redemption_outlaw_badlands_red_hunters
11379,B00KVQGRG4,related to,telltale_wolf_survivor_fables_episodes
11380,B08Q38L3S2,related to,charger_cord_3ds_charging_adapters
11381,B002DL4DNO,related to,gameboy_nintendo_consoles_console_game
11382,B00SIZJTGU,related to,borderlands_playstation_mayhem_sequel_acclaimed
11383,B083R5NRH4,related to,dock_docking_hdmi_adapter_usb3
11384,B001EYUWOU,related to,turok_prehistoric_nemesis_dinosaur_tobias
11385,B00DOD11RQ,related to,sniper_tactical_mw2_elite_bullet
11386,B08MBKMK8K,related to,
11387,B013JLAZCE,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11388,B00D5XEEF6,related to,sims_ea_price_suite_teen
11389,B00004S9A9,related to,
11390,B0041HROGG,related to,xbox_controllers_wireless_controller_gamepads
11391,B000035Y3R,related to,bunny_cartoon_daffy_looney_rabbit
11392,B0B9R27GVV,related to,farm_farming_simulator_farmer_agriculture
11393,B000056KDW,related to,ayesha_dusk_alchemist_rpg_enix
11394,B0C77PMQS5,related to,keyboard_keyboards_k550_k556_k552
11395,B0000ARQMX,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11396,B00008KTNW,related to,ninja_ninjas_ninjago_samurai_ninjatown
11397,B0012N40A0,related to,
11398,B07N2W7G2B,related to,gameboy_nintendo_consoles_console_game
11399,B001AI7CF2,related to,wii_nintendo_nes_cable_cables
11400,B004RLL4XK,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11401,B07BYD94NN,related to,skylanders_skylander_skylands_wii_toy
11402,B0002IQCLG,related to,baseball_mlb_hitter_pitching_bat
11403,B01LW6SS1X,related to,playstation4_ps4_playstation_dualshock4_consoles
11404,B072VRCMFL,related to,
11405,B001CMNJOE,related to,vocals_karaoke_microphones_xbox_songs
11406,B00C7B0GYK,related to,supernatural_haunted_adventure_mysteries_secrets
11407,B001EYUNU8,related to,
11408,B001EHD8UW,related to,
11409,B01AC0I84W,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11410,B01BYKKCRK,related to,controllers_xbox_gamepads_controller_wireless
11411,B0042VV5DY,related to,wii_controllers_controller_kama_wiidescription
11412,B00005R5PZ,related to,ssx_terrain_snowboarding_snowboard_mountain
11413,B01GLXYXJ8,related to,headset_headsets_a40_xbox_microphone
11414,B0057VWTS8,related to,
11415,B096ZJPTGW,related to,mario_luigis_luigi_nintendo_wii
11416,B000CSUL18,related to,dragonball_dragon_dbz_fighterz_goku
11417,B012Q5VA78,related to,xbox_3600mahdescription_3600mah_charging_rechargeable
11418,B00GMPJ8QO,related to,fighter_fighters_doa5_dead_combatants
11419,B00A8306C6,related to,sniper_tactical_mw2_elite_bullet
11420,B084SPMPNX,related to,nes_hyperkin_retron_sega_snes
11421,B09JDJYPD8,related to,
11422,B017W175SE,related to,dragon_rpg_nintendo_pricing_price
11423,B0000AHOOX,related to,spongebob_mermaidman_barnacleboy_mermaid_barnacle
11424,B07X649B77,related to,
11425,B00092A720,related to,
11426,B00004S9AF,related to,
11427,B00ZDMDZMK,related to,tales_legendia_berseria_adventure_playstation
11428,B00LSFRY3C,related to,orochi_samurai_dynasty_ninja_yoshitsugu
11429,B08CXQQNZ2,related to,mouse_mousedescription_hardware_dell_mice
11430,B001EYUT70,related to,
11431,B00GO4PTR0,related to,
11432,B000ST3P8W,related to,ps4_ps3_playstation_cooling_cooler
11433,B00001ZWXG,related to,
11434,B001B84M9U,related to,xbox_hdtv_hdmi_rca_consoles
11435,B0009IO662,related to,
11436,B000HKMPVA,related to,
11437,B00009YEK5,related to,headset_headsets_playstation_ps4_microphone
11438,B002BSH3KE,related to,crysis_nanosuit_futuristic_alien_invaders
11439,B000035Y4E,related to,yoshi_yoshis_nintendo_yoku_mario
11440,B07CWJC8ZM,related to,joysticks_joystick_controllers_ps3_ps5
11441,B001CN1HNI,related to,battlefield_combat_combats_battles_soldier
11442,B07P2MYH2B,related to,yarn_yoshi_yoshis_wii_knit
11443,B0040QCPYY,related to,
11444,B00Q53YWD2,related to,ps4_kfvortexps4_ps5_playstation_kontrolfreek
11445,B00005B8IX,related to,
11446,B08PGKVM7B,related to,
11447,B07BQDFF2B,related to,
11448,B00006Z7I3,related to,gta2_gta3_gta_theft_grand
11449,B07NHP8F53,related to,monster_monsters_monsterville_adventure_barbie
11450,B019FEWARC,related to,
11451,B007WPM8XS,related to,kinect_xbox_360description_hdtv_3603
11452,B001EKTF60,related to,xbox_360_kinect_subscription_microsoft
11453,B00BFOEY4I,related to,logitech_headset_headsets_g733_headsetdescription
11454,B013HOC3VE,related to,
11455,B0C4WKNF4P,related to,
11456,B000WMEEC6,related to,civilization_civilizations_empires_empire_sid
11457,B00GL9U8QU,related to,wii_toy_toys_disney_disc
11458,B000BPLCDI,related to,xbox_controllers_wireless_controller_gamepads
11459,B001DMUCVQ,related to,wii_wiimote_charging_charge_batteries
11460,B00005U8TR,related to,spiderman_spider_marvel_superhero_peter
11461,B007QXLSOG,related to,mouse_mousedescription_hardware_dell_mice
11462,B01NBYC7PZ,related to,
11463,B07YVW93HK,related to,nintendo_xboxdescription_sega_wiidescription_ubisoft
11464,B0052IRS3W,related to,
11465,B0091D2T8S,related to,
11466,B002SSUL4W,related to,discount_pricing_shop_items_store
11467,B0016O7RG4,related to,sherlock_holmes_detective_sleuth_murders
11468,B07MPWPF4N,related to,
11469,B08JHZHWZ3,related to,mario_luigis_luigi_nintendo_wii
11470,B0BWDSCBW2,related to,mouse_mousedescription_hardware_dell_mice
11471,B008VQ8HO6,related to,dolphin_oceana_ocean_oceans_sea
11472,B000GABOTA,related to,
11473,B00NAXECXK,related to,nintendo_2ds_3ds_2d_3d
11474,B01JC68MHU,related to,wireless_802_linksys_xbox_wirelessly
11475,B00011V8EA,related to,castlevania_dracula_castle_vampire_vampires
11476,B07YB223F9,related to,headset_headsets_headphone_earphone_headphones
11477,B0050SZ87W,related to,trackmania_track_racing_tracks_turbo
11478,B00BJ60LEY,related to,rallycross_racing_rally_competition_racer
11479,B00005V9Q1,related to,warhammer_warcraft_horde_battlefield_starcraft
11480,B00015H0Y8,related to,quake_shooter_shooters_multiplayer_gamespot
11481,B00009KX7C,related to,predator_alien_predators_prey_aliens
11482,B00002SUNO,related to,
11483,B00069GD0Q,related to,
11484,B0C3C23NH9,related to,headset_headsets_headphone_headphones_microphone
11485,B07CJFR2D4,related to,horizon_dawn_ps4_playstation_hunter
11486,B009XGZTKI,related to,
11487,B00HQCSHKK,related to,grips_otterbox_grip_xboxone_thumbgrips
11488,B0031TKFUM,related to,
11489,B0006TNCWI,related to,kong_kongs_donkey_nintendo_mario
11490,B001EYUSC6,related to,fifa_soccer_players_midfield_football
11491,B00006JC40,related to,shrek_fiona_donkey_fairy_animation
11492,B000BYTYJI,related to,
11493,B0002IWYGI,related to,jedi_starfighter_lightsaber_skywalker_darth
11494,B0093FMS3U,related to,
11495,B004MPR0ZC,related to,3ds_nintendo_storage_dsi_accessories
11496,B001EYUR22,related to,norse_asgard_viking_ragnarok_odin
11497,B01M9G6A9O,related to,
11498,B074TRZVYZ,related to,hunter_hunters_hunt_monster_hunting
11499,B00K3PNQRG,related to,supernatural_haunted_adventure_mysteries_secrets
11500,B0096QQDPK,related to,potter_hogwarts_harry_wizardry_wizarding
11501,B07GTVMQ1B,related to,nintendo_switch_controllers_grips_grip_joycon
11502,B00002R28O,related to,smackdown_wwe_wrestlers_wrestlemania_wrestling
11503,B07H7FQVHH,related to,joystick_joypad_controllers_gamepad_controller
11504,B000067K2D,related to,jedi_starfighter_lightsaber_skywalker_darth
11505,B00UHDLVB2,related to,
11506,B000U88UVS,related to,simcity_sims_sim_simulations_simcopter
11507,B00006418I,related to,wii_controllers_gamecube_nintendo_gamepads
11508,B08PPBFL2H,related to,oculus_vr_rift_accessories_virtual
11509,B004Q9TQ2Y,related to,
11510,B0028A6UUY,related to,katamari_katamaris_prince_princely_cosmos
11511,B00002SW3J,related to,hunter_hunters_hunt_monster_hunting
11512,B07NKD2GGH,related to,joystick_joypad_controllers_gamepad_controller
11513,B00YATFPU2,related to,
11514,B01MZIAZHM,related to,crusader_kingdoms_kingdom_vassals_medieval
11515,B0872XQSBK,related to,persona_personas_rpg_yasogami_yukiko
11516,B001EYUY5C,related to,sonic_sega_hedgehog_tails_knuckles
11517,B00LEPDXZY,related to,supernatural_haunted_adventure_mysteries_secrets
11518,B07D6CFSL7,related to,playstation4_ps4_playstation_clamp_clamp1x
11519,B002GC68P6,related to,nintendo_cable_gamecube_snes_n64ngcsnes
11520,B00004WGW1,related to,atari_larry_games_ubisoft_discontinued
11521,B00009THFF,related to,
11522,B01H7PP9ME,related to,
11523,B074W71QG8,related to,supernatural_haunted_adventure_mysteries_secrets
11524,B00005YWFW,related to,baseball_mlb_hitter_pitching_bat
11525,B000IOFM0G,related to,wii_controllers_gamecube_nintendo_gamepads
11526,B001G7PS1C,related to,nintendo_ds_solitaire_games_discount
11527,B07DDDB4BK,related to,playstation2_playstation_dance_arcade_dancing
11528,B00BAQXJU6,related to,pga_golfer_golfers_golf_tournaments
11529,B0012YPWJC,related to,
11530,B003WE9CSC,related to,
11531,B00009IM29,related to,madden_nfl_ea_football_sports
11532,B00JJGYZRU,related to,wii_controllers_controller_kama_wiidescription
11533,B0002CTTMQ,related to,
11534,B0BQQ8LQM1,related to,rocksmith_guitar_midi_rock_guitars
11535,B00C0ODG3M,related to,gundam_gunpla_anime_bandai_manga
11536,B01LZN7MLE,related to,keyboard_keyboards_k550_k556_k552
11537,B00GM5U62Y,related to,smackdown_wwe_wrestlemania_raw_nxt
11538,B000HFAWLU,related to,sega_disc_consoles_cd_discontinued
11539,B01MCTOWXI,related to,
11540,B00004U8RC,related to,joystick_playstation3_ps3_playstation_arcade
11541,B07S4BX3L1,related to,
11542,B004HKIMG8,related to,playstation_ps3_sega_sony_psp
11543,B00C3MK9BS,related to,sam_hd_shooters_melee_monstrous
11544,B07NF2KVLZ,related to,avengers_marvel_ultron_ultrondescription_lego
11545,B003FGW7AW,related to,
11546,B001ELJFP0,related to,
11547,B00IXB4T0U,related to,sly_playstation_thief_thieves_mischievous
11548,B004HIM00E,related to,disgaea3_disgaea_rpg_playstation_srpg
11549,B00HLW20TY,related to,
11550,B000059O8B,related to,
11551,B000066TS7,related to,duel_dueling_duels_duelist_duelists
11552,B001N791HC,related to,rocksmith_guitar_midi_rock_guitars
11553,B002J9R2LA,related to,gameboy_nintendo_consoles_console_game
11554,B00ZSDTX66,related to,headset_headsets_playstation_ps4_microphone
11555,B00009WAVL,related to,pga_golfer_golfers_golf_tournaments
11556,B00005ME8T,related to,
11557,B0002FQVBA,related to,battlefield_combat_combats_battles_soldier
11558,B004073SPI,related to,supernatural_haunted_adventure_mysteries_secrets
11559,B000BKHYM6,related to,playstation2_playstation_2_ps2_ps2description_playstation
11560,B004NRN5DU,related to,
11561,B0897BGNW7,related to,gamecube_wii_nintendo_wiimemory_gamecubedescription
11562,B00005QEFG,related to,gamecube_wii_nintendo_wiimemory_gamecubedescription
11563,B00ICWO1XA,related to,witcher_hunt_hunter_wilds_wild
11564,B09FQ598JF,related to,
11565,B001FEO75Y,related to,
11566,B00GQTZ8TM,related to,
11567,B000GUKTOQ,related to,fishing_lure_reel_fish_lures
11568,B00002SV6G,related to,jedi_starfighter_lightsaber_skywalker_darth
11569,B00020BV24,related to,ghostbusters_ghostbusting_ghost_ghosts_paranormal
11570,B07NTQWSQD,related to,
11571,B07Q1KG3TX,related to,wolfenstein_youngblood_blazkowicz_nazi_reich
11572,B0000AHOOM,related to,
11573,B0000488VO,related to,zombie_undead_zombies_remastered_mummy
11574,B00004SVMY,related to,
11575,B0009PQCSU,related to,agarest_rpg_battlefield_battle_battles
11576,B071S1FT72,related to,madden_nfl_ea_gameday_sports
11577,B00005O0I5,related to,nhl_hockey_puck_goalie_goalies
11578,B000LSKXRQ,related to,
11579,B00R2IXPU0,related to,tekken_capcom_arcade_playstation_fighter
11580,B00000IYEQ,related to,pokemon_pokémon_pokédex_poké_nintendo
11581,B001FEO72M,related to,naruto_ninja_ninjas_boruto_sakura
11582,B00XUYWUL0,related to,
11583,B00JCU7E2G,related to,wii_wiimote_charging_charge_batteries
11584,B008DI48N6,related to,atlantis_poseidon_ancient_legends_adventure
11585,B07S1DBGMZ,related to,duel_dueling_duels_duelist_duelists
11586,B00E4SC30O,related to,telltale_wolf_survivor_fables_episodes
11587,B005J3J5E0,related to,
11588,B0053B66KE,related to,
11589,B01EAIWW6M,related to,shin_demon_demons_samurai_demonic
11590,B08VFQJHYB,related to,tales_legendia_berseria_adventure_playstation
11591,B071J24314,related to,gameboy_nintendo_charger_adapter_adapters
11592,B002BS480M,related to,outlaws_crimenet_payday_gangs_robbers
11593,B00ZWWMMRU,related to,
11594,B00005V9NZ,related to,atari_arcade_battlezone_gamespot_retro
11595,B000FIH72G,related to,nintendo_ds_solitaire_games_discount
11596,B000BNKX9O,related to,naruto_ninja_ninjas_boruto_sakura
11597,B00DBB7NLE,related to,civilization_civilizations_empires_empire_sid
11598,B008RA5H8K,related to,
11599,B004L9F9U2,related to,tennis_racquet_rackets_wta_tournaments
11600,B00BW7ZYGK,related to,discount_pricing_strikethrough_price_savings
11601,B009SHV7Y4,related to,sniper_tactical_mw2_elite_bullet
11602,B07SMH6527,related to,
11603,B081D97Q6V,related to,
11604,B07NS61HVY,related to,2800mah_1200mah_batterydescription_charger_battery
11605,B00DX60JXG,related to,ps3_playstation_sony_ps1_consoles
11606,B0002WYUAW,related to,
11607,B01743320K,related to,3ds_n3ds_battery_nintendo_batteries
11608,B00005BL00,related to,smackdown_wwe_wrestlers_wrestlemania_wrestling
11609,B08P1CVRBN,related to,grips_otterbox_grip_xboxone_thumbgrips
11610,B00IRR7XHQ,related to,
11611,B012FP7J06,related to,mouse_mousedescription_hardware_dell_mice
11612,B001ELJEHY,related to,
11613,B000M5KT5O,related to,trackmania_track_racing_tracks_turbo
11614,B001IX4CMU,related to,conquer_wargame_commander_warfare_commanders
11615,B00004TMFD,related to,indiana_lucasarts_doom_lego_adventure
11616,B00R6IMBYW,related to,mouse_mousedescription_m65_laser_hardware
11617,B0BVKYMWLQ,related to,protector_protectors_glass_scratches_screen
11618,B074FCGH65,related to,controllers_xbox_gamepads_controller_wireless
11619,B000UPNZK2,related to,luxor_pyramid_pyramids_pharaoh_egypt
11620,B01FGZOLYY,related to,mouse_mousedescription_hardware_dell_mice
